Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
-1,7321,0.000478,13.829555,233,130,100,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2,0.000478,13.829555,233,130,100,15007.076948235786,0.0,9999.0,2,,13.442573712467969,,0.0002687879157772,,-3.947649388492989,,0.0082474016558717,1.4556466076696304,15008.327028770302,0.0,9999.0,2,,10.386315389125002,,0.0002687879157772,,-3.947649388492989,,0.0082474016558717,3.525940745649819,15010.146429906788,0.0,9999.0,2,,8.226652091712388,,0.0002687879157772,,-3.947649388492989,,0.0082474016558717,0.6841292505514982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,12614,0.000478,13.829555,233,130,100,79612418.77639681,0.0,55.61638071443328,2,,12.807502043048178,,0.4314222418288924,,-2.27639019838206,,0.6438180735155992,11.323432739880072,79654648.8919356,0.0,54.720769272192186,2,,9.751243719705212,,0.4314222418288925,,-2.27639019838206,,0.6438180735155992,14.60061659200569,79716969.40940054,0.0,53.99169543847424,2,,7.591580422292599,,0.4314222418288924,,-2.27639019838206,,0.6438180735155992,15.26384271664064,61166640.37108421,8204696774.482727,0.4904881278281816,3.710599404972175,669341990.2648044,45.69597499156009,55.93194848488771,1.59047549794647,,0.0,27.0,-1570611158448.0027,-632589621418.9259,417493889910.3435,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,22.93761380269513,-4.0,-4.0,-4.0,44.84516975749629,28.703159369876,1.210149473122544,1.1052842140858103,1.0,1.0,0.2194748756245064
570,913,0.000478,13.829555,233,130,100,5137183.511410146,0.0,44.46163821495118,2,,9.270226836110709,,0.0518628175367534,,-1.98101400736276,,0.0843859499818334,19.08651023351725,5166412.508453874,0.0,37.83913880130302,2,,6.213968512767745,,0.0518628175367534,,-1.98101400736276,,0.0843859499818334,15.967922475188203,5216721.996802472,0.0,23.53324235766476,2,,4.054305215355131,,0.0518628175367534,,-1.98101400736276,,0.0843859499818334,19.446775059906468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,4,0.000478,13.829555,233,130,100,26427.94504880129,0.0,9999.0,2,,12.912433050425664,,0.0036151466132808,,-3.648696072181663,,0.2919411830283063,3.468254677626782,26436.34677900641,0.0,9999.0,2,,9.8561747270827,,0.0036151466132812,,-3.648696072181663,,0.2919411830283063,3.3738119429713818,26448.748667907323,0.0,9999.0,2,,7.696511429670087,,0.0036151466132813,,-3.648696072181663,,0.2919411830283063,4.207160925066003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,20,0.000478,13.829555,233,130,100,138442.32380755813,0.0,119.21252523217387,2,,13.212125747324158,,0.0165800794782449,,-3.421064480656626,,0.544965548265856,4.25857514286474,138466.651607709,0.0,113.17889424205175,2,,10.155867423981192,,0.016580079478245,,-3.421064480656626,,0.5449655482658561,2.989370355469951,138502.2157565024,0.0,138.77168423410268,2,,7.99620412656858,,0.0165800794782452,,-3.421064480656626,,0.5449655482658561,3.1424167086723145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,20126,0.000478,13.829555,233,130,100,112167977.74612571,0.8970570094229172,10.612034248521358,1,9.880145407895334,12.02029927996177,1.5998373362255254,1.087510792914078,-1.3547209422281503,-2.34680225194676,4.214161317175262,8.211688388836135,16.797495803934133,112549931.9184623,0.9815412272165952,13.055611494122203,0,6.956958476689094,9.642521859271628,1.623633229479501,0.835179536776503,-1.4038526071297364,-2.7969546366045805,4.52488744704521,12.108409075862845,8.061357126031874,111360191.10471208,0.9958048259077832,13.416196488807618,0,4.820050636655464,6.886236956558846,1.4646790942043886,0.948866858171221,-1.417925642699521,-3.095274931263193,4.75599482080019,11.86210284277047,5.605460775880349,83510801.19609833,8614861965.179443,0.125274968289808,4.047023636110518,567454916.0475066,51.9696022422529,42.71971039310283,4.433877061903758,12.484923330030451,0.0,233.0,65248469018115.21,-63260144512855.67,-30677048614229.934,2141034925551.025,-1501506238970.0808,1166792853579.6206,5531683050108.773,-4445186253894.295,186207150760.1821,11736116860679.096,-13293698773303.129,1037965270190.515,58.05586292625839,78.27554626794586,84.12378057320785,76.7872386500579,90.6255129366034,49.21164819620903,5.842812780649114,5.06165184819326,1.0,1.0,0.2961577909970649
1658,20,0.000478,13.829555,233,130,100,134398.19799492977,0.0,107.14536601116262,2,,13.167392097268287,,0.0037109129114562,,-3.224773413029289,,0.5178970044362871,8.405665479629908,134425.29860128093,0.0,115.30566528298854,2,,10.111133773925324,,0.0037109129114561,,-3.224773413029289,,0.5178970044362871,5.713413731109697,134466.16106728185,0.0,110.39359653510589,2,,7.95147047651271,,0.0037109129114561,,-3.224773413029289,,0.5178970044362871,6.9597222051619525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,5583,0.000478,13.829555,233,130,100,34835622.177081354,0.0,51.54861332373185,2,,11.882227503702165,,0.8841390305858904,,-2.571826049103431,,1.8712980469267613,33.853930523652444,34875212.59219468,0.0005094784743497,51.542090467579165,2,8.2195206750615,8.826300697936095,0.126892706744448,0.8842348751209194,-2.2080438253049155,-2.572085257539807,1.1424349788586934,1.8716129775120285,26.96957886465551,34936730.094061926,0.0046477047400056,40.18790337079653,2,6.270218787524031,6.666637400523481,1.807205975812357,0.8767006589286801,-2.1951145591498804,-2.575114828207976,0.9906469475746804,1.8737788124131527,30.40050412758712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,1,0.000478,13.829555,233,130,100,5905.001852945194,1.0,9999.0,2,,11.738854736348902,,0.0,,-2.1400202668756747,,0.0,0.0,5912.657598787127,0.0,9999.0,2,,8.682596413005935,,0.0,,-2.1400202668756747,,0.0,0.0,5924.174659407615,0.0,9999.0,2,,6.522933115593323,,0.0,,-2.1400202668756747,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
