Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
6010,2941,0.111098,12.345296,465,401,316,19234865.7093568,0.0,70.09158071972166,2,,11.463897833046708,,0.0700708980254778,,-3.2059500355525388,,0.8846570531522131,12.101097681051666,19238603.71705053,0.0,65.62878797355978,2,,9.894629998438315,,0.0700708980254778,,-3.2059500355525388,,0.8846570531522131,11.885743048895542,19247872.678016327,0.0006698464264942,59.566867923945,2,7.680569656348536,7.683228537118334,0.0020022175054279,0.0700945471242352,-2.881503244664512,-3.2059500355525388,0.8076781411345919,0.8846544083427764,12.49175255714156,20020890.51529765,1339361965.6562805,0.1374731824104387,,88546046.39852896,28.829065427542613,33.83342000076637,1.3683095593672752,,1.0,375.0,-576663767212.7222,3009702157047.799,1843001261210.6067,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,8877897118.811808,4922302739.921751,-2251883232.135004,45.65572656368008,-4.0,-4.0,72.67006200853946,37.49832650478079,16.46154663449597,1.8994384393100336,1.5425073303471428,1.0,1.0,0.3898596984464071
6030,115,0.111098,12.345296,465,401,316,765782.7435561623,0.0,79.51216388926079,2,,11.55896356186982,,0.1333878217558577,,-3.074640602688891,,0.6806026736393239,9.326749863965947,765925.6967206412,0.0,72.40949576391718,2,,9.989695727261427,,0.1333878217558577,,-3.074640602688891,,0.6806026736393239,9.400248407116484,766282.0738246919,0.0,66.37711089131236,2,,7.778290362371924,,0.1333878217558576,,-3.074640602688891,,0.680602673639324,9.046117671777743,112362.5406762585,82354284.82294083,0.2309991902077242,1.3823567057251076,39575331.55882688,8.462165864972183,16.17980831630768,1.2101494846254142,,1.0,29.0,55135763967.50219,292992645262.6032,-66931600183.001816,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,70.71046364792512,-4.0,-4.0,-4.0,31.30607110205325,8.311884449902903,2.231567978878827,1.9036150375009413,1.0,1.0,0.5803981132240681
6034,67,0.111098,12.345296,465,401,316,439511.4756795075,0.0,101.14760117236236,2,,11.200726086601666,,0.0427077842751729,,-2.995039045417596,,0.3725658425609006,11.40511289502452,439629.73902264267,0.0,84.29840818133702,2,,9.631458251993276,,0.0427077842751728,,-2.995039045417596,,0.3725658425609006,10.323187716773033,439926.5319980797,0.0,98.29408872688512,2,,7.42005288710377,,0.042707784275173,,-2.995039045417596,,0.3725658425609006,8.947580230584302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6486,17,0.111098,12.345296,465,401,316,110531.29453990124,0.0,170.1289702273396,2,,11.383255658149404,,0.061554541183265,,-3.4363975080710167,,0.4761714760977727,14.096631768364546,110556.16903620836,0.0,134.06038914511706,2,,9.813987823541016,,0.061554541183265,,-3.4363975080710167,,0.4761714760977727,11.352055618704798,110618.17980879558,0.0,127.0099840654063,2,,7.60258245865151,,0.0615545411832652,,-3.4363975080710167,,0.4761714760977726,10.061652476495198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,104,0.111098,12.345296,465,401,316,660687.13942152,0.0,92.1949094277398,2,,11.017782300494757,,0.1459665144348185,,-2.4632175093834183,,0.5060882979374048,12.961106339269527,660912.7950833603,0.0,102.63226792189752,2,,9.448514465886364,,0.1459665144348185,,-2.4632175093834183,,0.5060882979374048,12.681471072971222,661472.8289507856,0.0,87.53783018800281,2,,7.237109100996859,,0.1459665144348184,,-2.4632175093834183,,0.5060882979374048,13.874621807734211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,3872,0.111098,12.345296,465,401,316,24762390.122897446,0.0,65.94884403276069,2,,11.417496521843812,,0.1564862549296954,,-2.5266961137484216,,1.47207329505066,7.952092666105389,24768553.13046037,0.0,63.608244472752375,2,,9.848228687235425,,0.1564862549296954,,-2.5266961137484216,,1.47207329505066,7.847592891944104,24783828.10026734,0.0,59.01723862879636,2,,7.6368233223459185,,0.1564862549296954,,-2.5266961137484216,,1.47207329505066,7.769882134465224,17993352.375924587,1099530160.4270935,0.1522306861441576,2.4134382113943382,165815748.91591367,28.70385282464668,35.83134494215808,1.2101494846254142,,1.0,204.0,573510596448.4747,4988993314255.423,4028961667692.464,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,73.96123803470233,-4.0,-4.0,-4.0,27.99982696979069,9.900041575519005,1.7460958954276604,1.4288644515988151,1.0,1.0,0.4775685533746165
6630,15,0.111098,12.345296,465,401,316,98662.0899848091,0.0,192.48133396043536,2,,11.279226638631044,,0.0031538173062793,,-3.5901613143867466,,0.2640738382986062,8.415050156153079,98686.25693470724,0.0,103.70832693135888,2,,9.709958804022657,,0.0031538173062794,,-3.5901613143867466,,0.2640738382986062,7.130283145611194,98746.63908096272,0.0,104.0977972483562,2,,7.498553439133149,,0.0031538173062794,,-3.5901613143867466,,0.2640738382986062,5.093532858464281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,73,0.111098,12.345296,465,401,316,458861.0656480816,0.0,21.705663888143977,2,,10.58767237541999,,0.0594593679944658,,-2.8097783149380486,,0.4073059382945422,10.732242201792465,459131.4892440967,0.0,22.658085453067542,2,,9.0184045408116,,0.0594593679944657,,-2.8097783149380486,,0.4073059382945422,12.67984902867675,459815.3166150559,0.0,16.77590554719976,2,,6.806999175922094,,0.0594593679944657,,-2.8097783149380486,,0.4073059382945422,17.114491982585697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,39,0.111098,12.345296,465,401,316,256366.20676800024,0.0,127.10835252453737,2,,11.473737257942313,,0.1214170043552356,,-3.448933397561654,,0.7192081631090618,6.389256614498407,256421.9749789481,0.0,97.89817370836852,2,,9.90446942333392,,0.1214170043552356,,-3.448933397561654,,0.7192081631090618,6.016124098866386,256557.1514179076,0.0,110.6504445876627,2,,7.693064058444415,,0.1214170043552355,,-3.448933397561654,,0.7192081631090617,6.014899492861889,1175169.600173831,260119009.7630024,0.1528210945424052,0.5435103059080203,19606005.956092432,22.202961622728164,22.61461100022652,1.658995394788488,,1.0,53.0,-396608322658.05023,458605727730.4569,-2078845013.987955,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,26.696962663120484,-4.0,-4.0,-4.0,25.54774420815356,11.448742904688183,2.069444049489708,1.8994384393100336,1.0,1.0,0.3810902710968877
6687,37094,0.111098,12.345296,465,401,316,227671938.5779785,0.0041384869696886,57.06792208124981,2,10.379701598331716,10.747888730078166,0.4473796604134156,0.4378141858424916,-2.025334038203053,-2.1590953855295774,0.7521824502936251,14.185016604063298,33.73993024254864,227787850.22892976,0.0074918682283711,53.42499958773832,2,8.770953533983242,9.179681893012647,0.4500295065819849,0.4375056461235063,-1.983240659965076,-2.159868153951058,0.7041751815149963,14.212929598208374,24.97545800628307,228079590.50054687,0.0197299291640276,48.36150816453976,2,6.553839311655228,6.992162759105604,0.4394450966210234,0.436874265147223,-1.9823085800400744,-2.1619639684848364,0.6409009667020791,14.292021889170623,30.591571328594263,122201498.59786034,14781591892.242432,1.010425772626614,3.649724738869696,1578008242.5027618,43.14951015783769,70.94688455939094,2.069444049489708,3.20377384462552,1.0,465.0,-20008204523546.035,-45817668192989.91,9806334119133.262,100466325367.8353,-68106909920.78457,5616267743.831373,54705280873.45041,-130154100372.2355,1815565457.3058689,5685580244.08809,-160191952183.42007,-100962072343.62236,68.4195664989529,30.619872846731152,29.66746569213492,36.82464032902241,67.72260984357196,19.653373161042644,2.79391993943239,2.2785446895841,1.0,1.0,0.5501424422314153
