Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
1511,8,3.8e-05,13.835954,177,118,93,51648.16160225476,0.0,9999.0,2,,12.938424292062374,,0.0020457522175932,,-2.3270359495631,,0.0045216375798915,5.108632169635508,51665.27110810977,0.0,9999.0,2,,9.86503163427556,,0.0020457522175932,,-2.3270359495631,,0.0045216375798915,3.919746276125526,51691.26039839492,0.0,9999.0,2,,7.640994380002369,,0.002045752217593,,-2.3270359495631,,0.0045216375798915,5.21454192759914,1555907.365400344,157075729.22110558,0.1134013896079859,0.716550862562581,8968814.411860896,18.49808732917469,19.616498082984364,0.9051045069401628,,0.0,47.0,16193664598.386806,-23857861119.268147,15239004741.986736,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,63.749627683113935,-4.0,-4.0,-4.0,6.022878125186997,1.932266728352567,1.5996593287974965,1.3180451022472794,1.0,1.0,0.5142095426476556
2109,21695,3.8e-05,13.835954,177,118,93,123932411.91485474,0.1039375913192702,34.74157340653073,2,11.707926024912966,11.862591225593077,0.5162157819498872,0.558893539386037,-1.213140210468659,-1.2937138004963686,0.5960393350540948,0.8457808421400581,51.99133305203499,124094893.06542648,0.3451453455205994,14.8107713458319,1,8.675049426858262,8.879801438306556,0.5106381611027486,0.560376483756652,-1.218400622870655,-1.365484166775957,0.5746120571765069,0.9050197376562452,41.23691203482335,124350187.86170092,0.7026395404445466,11.25950536350888,1,6.480238119476554,6.86442030139014,0.5103252745201586,0.5151668182814635,-1.2268054746152957,-1.9117757113665936,0.6108603299099432,1.0103606298013743,35.04928097649902,92250769.95790005,3177871406.0783386,0.1017013708947823,3.555280521510017,213558622.0183948,58.00925993311916,37.594736255103896,2.292448203504255,4.279433968737075,0.0,177.0,7337234769950.447,-5939635934370.357,-10776097266165.248,27483916235.117428,66677703477.5594,-130132486287.8404,146694041502.70395,109141754710.92126,98434916771.0476,-29829354081.080204,-524073430553.0974,-128196995775.8926,73.22087644714334,57.21267020906019,61.90382942706074,49.36140809968391,77.78887949107377,21.362507868251207,3.381637791617987,2.5077180429057826,1.0,1.0,0.5690931123165548
2180,1871,3.8e-05,13.835954,177,118,93,12166734.809167122,0.7713994832416776,4.889452114348286,1,12.826535398325174,12.825305973188184,0.0172338944841221,0.0164098077381686,-3.0857251780908435,-2.999040334048766,0.8790991559698983,0.8835331264900479,37.25705504969156,12171481.8458569,0.9140316596955044,4.4858105004472,1,9.7530889096759,9.750410247644538,0.0171101218252886,0.0161666603035173,-3.080551839565876,-2.9523587111372174,0.8828401792778886,0.8405338280610914,19.890079108505187,12178719.621585682,0.972157309692959,6.337414115191433,0,7.528963788579814,7.526429489741053,0.0170903347126374,0.0151974448205251,-3.068647372841592,-2.9523192767427355,0.8833432133593109,0.7901821558658559,6.048108548785805,4537940.549198538,347294062.37602234,0.5529820106338981,0.3826392438712468,392890.9068528129,19.915373822725165,23.73236203767213,3.675138134548853,1.210149473122544,0.0,177.0,5208006838560.593,1133245655879.2893,6325488551043.89,71909545460.93602,-1106691135046.6423,745051607898.6854,440134305956.8228,-1562586035949.16,922342972851.454,486744741061.0388,-1566675682895.903,841327597016.9045,74.9542901589314,79.02812669863872,84.64610418710312,44.78124032495396,155.38782703809537,46.85001808767322,5.866218722141292,4.126527707807995,1.0,1.0,0.5366839667566878
2548,34,3.8e-05,13.835954,177,118,93,200111.0765627233,0.5033884069856304,6.377615469843386,1,10.567464302178566,10.566832006357238,0.0752820984066119,0.0844472832739749,-2.651347288384499,-2.627911069574478,0.4906067169169902,0.5583720102423699,31.520627347473816,200674.67412220733,1.0,6.987792405892344,0,7.493755496481089,7.459934908712505,0.0822247285646836,0.0702496984344756,-2.6396291789794883,-2.451175963260188,0.5447577321127132,0.3510834901490317,1.4018980264960077,201613.6770061248,1.0,8.591490945861333,0,5.272355358338505,5.195797106959367,0.081107698640811,0.0007981679892989,-2.6556690388578184,-2.198365963529172,0.5298197818491441,0.0016284919397324,0.8715760610045546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,31042,3.8e-05,13.835954,177,118,93,182326094.5561279,0.0280306988535186,29.11292694494616,1,7.981451215278215,9.922411369761718,1.641052091547736,1.9279305962011428,-1.5233435723552884,-2.08871011051073,0.4567115021380674,1.2189836293540257,49.71416017486433,183141470.34709787,0.1893652140556929,12.92977390990302,1,5.950322442104882,7.563752308193532,1.85712434482172,1.807175063395942,-1.6314884760801045,-2.172028250614092,0.7930103293399251,1.2654227331938048,41.98115717112309,184672293.4692166,0.4501181816281134,13.193759139846968,1,4.436104853095132,5.277391139064664,2.1051630641129537,1.7697728816914449,-2.028099759618282,-2.118637683171045,1.0980911839355283,1.2792414053239696,40.80346269845322,86455224.0818739,23971729278.564453,0.9561144107421128,6.425810382208858,602594315.9272213,41.66585304585838,56.30313460716479,5.58312720452241,9.327402378399464,0.0,177.0,-56902450380232.16,-61690592014605.75,-92565741127941.69,15964669108.224537,-9077196110.24824,-70215862604.23596,-31145707408.22356,-131535055170.65532,-41000066954.96807,-100854094514.01376,-370052719418.0398,790341675456.1544,79.73815562611406,52.19763373657558,80.76192103091417,39.70989584005167,107.01997131079432,11.40899638165826,7.077200375291526,6.192294341863535,1.0,1.0,0.8073276056701565
2858,1035,3.8e-05,13.835954,177,118,93,5526919.028885471,0.7205950430998412,7.141071104721112,1,7.783832915285799,8.215363150100357,0.2861890344025276,2.301462562895351,-1.127702122640069,-1.1913641112047968,0.0565394630048473,1.1769463448839623,59.7689484687798,5581110.852463286,0.8430277310936781,6.776927778655337,1,4.710440257498985,9.34250771173964,0.2843281882818596,2.093795269623389,-1.128096525814929,-2.8810306640936627,0.0564289328912548,1.175590808047792,42.09919714852294,5693329.414794641,0.8815156185621769,9.737461295301916,1,2.487865515421114,7.630683661810428,0.3327304774157382,0.6173219219821267,-1.1280300828523295,-3.1016267492783065,0.0788005493362997,0.7607208408706068,49.55608890440182,73794443.16029549,9407471418.380735,0.4065999729868085,3.9209061871660937,210860422.5683872,46.41085713446973,43.34787648153132,5.58312720452241,7.511465652173194,0.0,177.0,-30802908619602.047,-33169316110680.67,43746442814168.336,771186528319.1914,-416082739255.5351,-178489426367.68927,599356987929.8453,-289575402173.0498,-628927793321.9497,802507451667.7689,-1160422254924.3398,-2510642629285.21,31.98872679186586,30.15570112162484,31.113976231558283,77.39204701565755,128.9978842693192,13.02238766313048,7.345894502827678,6.192294341863535,1.0,1.0,0.8166122697001392
3005,1260,3.8e-05,13.835954,177,118,93,7687211.89298326,0.1225016088337281,3.2775618608766623,1,10.838819078806544,10.835120064000463,0.0019590242362759,0.1834413173258896,-4.329479115486254,-3.3213353596833075,0.7383463665222944,0.8644602820410199,66.41350851565171,7704741.538531233,0.8916868490207396,4.386931462087601,1,7.7624429730874365,7.75907105059059,0.0437751629039283,0.4706017385463779,-3.380523833363869,-3.0854076643732995,0.8769443335546347,0.737412874979075,47.42402853749706,7733690.793520424,0.9603661209389278,4.408411549023159,1,5.538327557628778,5.534849120904863,0.0432959853301915,0.5060433824171007,-3.374124722446058,-3.007096628821624,0.872401221511566,0.7443679358085598,19.05508630940437,18945436.45903468,3513515293.598175,1.5400158239000388,4.152655570281222,169.86313444790284,18.227586028865367,27.888036084322536,6.685159180895924,,0.0,177.0,-31831553531253.05,-7947084384944.592,-8929555681215.906,-1214601426861.329,-260614279236.42245,476753472128.3976,-4167659985589.376,1244876178526.181,1710230934487.9868,-14092001248256.396,-876421289784.3878,1331424656024.6528,74.30559736968361,11.931946438529828,21.595404544662507,54.83236884209072,239.2713842026259,36.5659920015085,9.901007904166004,7.511489707968968,1.0,1.0,0.7348728261216659
3515,1,3.8e-05,13.835954,177,118,93,6422.179108512467,0.0,9999.0,2,,12.63222274926344,,0.0,,-3.131536486563468,,0.0,0.0,6425.398048024666,0.0,9999.0,2,,9.558830091476626,,0.0,,-3.131536486563468,,0.0,0.0,6430.35789694731,0.0,9999.0,2,,7.334792837203436,,0.0,,-3.131536486563468,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,1068,3.8e-05,13.835954,177,118,93,7025952.091002075,0.8290943172325103,4.418297623429904,1,13.059914488783368,13.068266179287733,0.2681080123242639,0.2193619000356521,-2.9018288649840533,-3.10401893409858,0.7379098129710296,0.6009772641392688,36.676818109476486,7028536.575642262,0.9249015120536024,4.461449401479226,1,9.987083361920238,9.999725019199646,0.2670012991135738,0.1536877439689881,-2.91425946221335,-3.166617090919398,0.7226522162177329,0.6051490154092758,13.334680661221034,7032478.417513635,0.9837580229691107,4.53877552873306,0,7.764409502275486,7.774511046312577,0.2641370362714703,0.0470323981522591,-2.9452539622106686,-3.098398469126971,0.722320254214279,0.3657789510643819,12.25271832462331,7053617.737255991,876570940.0177002,0.7104343969070501,0.6822147435832504,6735405.708859611,21.469047123789245,21.34454033789049,4.903337166289789,1.658878016016969,0.0,177.0,-1062658537685.2052,-2856038549574.132,9122413305122.46,-704136217585.2699,-939782113583.43,2226715839833.683,-424122358998.0834,-721351522759.6389,3148706300224.012,-1017141461173.2744,-988278055312.4226,4205002742026.267,49.43132793618524,50.8342684657384,55.43250310868752,45.77851447926492,176.22702539113942,38.46274825557113,7.180397842071333,5.58312720452241,1.0,1.0,0.641689982692285
3567,27842,3.8e-05,13.835954,177,118,93,159394128.2516659,0.0467750039906922,44.0300014644213,2,7.618977218794491,10.712755836026163,1.658208057888109,2.5028784414800027,-1.1843328969341798,-1.8996186642140345,0.3022065227541953,1.81099655639938,33.25169871683364,160571409.4477277,0.4374066576957803,22.76717145704464,1,4.6417906918673255,9.173147356302302,1.9087760761867112,1.8063428516347444,-1.2055314171231424,-2.231561857282946,0.4418752450798887,2.2714247224460533,40.05381607058779,159361477.50959823,0.8071621332112869,15.31967368629318,1,3.5276325000227065,7.077599939542758,2.394143549922976,1.5738023361732765,-1.3102635031182777,-2.360377838833879,1.676045634264243,2.0451417188415166,26.26965877798117,103682801.12743378,17319109439.849854,0.8167733805728611,3.389985273876391,1189925131.880386,43.94284633020138,54.57591007767499,5.381192484623368,9.163448961093076,0.0,177.0,-29426871088183.453,-28612174547643.305,66399720549323.33,-18520865177.58822,-7909859118.241527,-527220279.5112614,54284369292.14171,-13136502102.813454,-21630776520.27984,58145115953.97768,707741244332.8306,-52465748922.60849,26.166096802619126,34.943180839878515,19.017700948890926,34.979797346544075,112.95737011797442,23.28317684072349,6.870530022512267,6.028913851756657,1.0,1.0,0.6582048830473073
3588,3680,3.8e-05,13.835954,177,118,93,21045146.14504317,0.0740742567086473,19.976001932228435,1,12.04084838855753,12.04423145398404,0.1153512785595594,0.117588986879345,-1.4380458548202717,-1.442756129860847,0.5845356078235188,0.4753932711129803,23.55393301860783,21065865.337885424,0.1953140080813409,12.900341242477712,1,8.970239192245966,8.97081206411974,0.1181228293169474,0.1172661817710019,-1.4350509579202662,-1.444335284014752,0.5035802310154802,0.479575333623713,23.53223811684272,21097712.075521857,0.3875761271996322,7.793466382568994,1,6.788091384574129,6.74573038097204,0.1187680971535489,0.1166297508406074,-1.434744503342,-1.4478106791852463,0.5014519367880312,0.4738475437714573,29.998316412194047,9064250.625669956,500955060.1243973,0.0264283520724849,0.4114476681201509,135625858.78893,47.417023705668825,30.84082731004733,1.658878016016969,2.023473343185612,0.0,177.0,-207537432703.815,54643837601.39964,-601574960617.0339,25303378924.561592,-6791623911.909938,-109784836876.47829,51726839880.68894,61456035376.60777,-139872633975.1902,104093785059.2095,81788145824.74991,-135793221115.142,60.51083792472298,51.75610518763047,44.8579181987002,24.606150370469724,50.123542838419525,14.806669594861534,3.237437804732977,2.542514274055711,1.0,1.0,0.543920494328396
3674,60267,3.8e-05,13.835954,177,118,93,361708779.03531706,0.0,60.01662717722115,2,,12.002163681920305,,1.037690739291064,,-1.9368358392087788,,0.885163615150238,15.496260507133226,362245928.0992081,0.0,58.25631961610709,2,,8.928771024133491,,1.037690739291064,,-1.9368358392087788,,0.885163615150238,15.34514619440803,363118695.6228317,0.0,55.91440613205672,2,,6.704733769860302,,1.037690739291064,,-1.9368358392087788,,0.885163615150238,16.00884013643606,289962328.9704323,23647735118.865967,1.3225411245381982,3.452020180631223,1899098074.82592,52.199605194449575,65.38064997122785,3.301465661415363,,0.0,51.0,-10134385751242.455,-21316923566787.69,12256002776601.342,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,37.881096196109176,-4.0,-4.0,-4.0,36.47253993486259,3.7671368316673344,3.527608987994741,4.126527707807995,1.0,1.0,0.812765055071182
3762,21,3.8e-05,13.835954,177,118,93,134621.10970720745,0.0,79.02586517832168,2,,12.340079786972389,,0.0594127476455504,,-2.8780152661125795,,0.4347932080900017,8.789183048966349,134710.784499884,0.0,83.02484988927898,2,,9.266687129185575,,0.0594127476455504,,-2.8780152661125795,,0.4347932080900017,10.224643169928036,134849.87382864588,0.0,86.14908535200004,2,,7.042649874912385,,0.0594127476455504,,-2.8780152661125795,,0.4347932080900017,13.977772856211262,1778461.446519941,340062938.6305809,0.2985088319779149,1.3137400637345091,6483267.163757388,19.95458403970711,20.422430219284863,2.1498504317279106,,0.0,177.0,-78506189980.44542,-490646443483.9735,740762992218.1873,-39411874013.73914,-20432029561.86319,-22453129762.661457,-22023591378.053898,-41672133220.48513,11977978718.638676,73260049.34806478,-37693856655.20599,42318723545.42494,82.52746690532918,58.47709560061354,53.24938353082269,34.094622966713445,46.3641414413738,15.629183046650018,2.814886979430532,2.4094587625114965,1.0,1.0,0.49577851564746
3771,44,3.8e-05,13.835954,177,118,93,258895.2956278321,0.0,69.1292361910264,2,,11.717132479563857,,0.024255594296979,,-1.939964475096997,,0.0558979491465366,10.439255203760544,259245.01871741904,0.0,67.2880460319177,2,,8.64373982177704,,0.0242555942969789,,-1.939964475096997,,0.0558979491465366,11.70606856800839,259788.53219887265,0.0,27.84561915239484,2,,6.41970256750385,,0.0242555942969789,,-1.939964475096997,,0.0558979491465366,13.928370850974986,5452813.347801566,647987574.338913,0.264813985578908,1.221945508074692,51692260.81447779,23.418396941107662,23.376464505756942,2.1498504317279106,,0.0,104.0,-1023752530993.7964,-1128402746979.2732,2867789009710.9136,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-7677536823.875979,17260588783.022354,4076657977.8946233,86.81319494452279,-4.0,-4.0,67.48528901221904,44.50361928072397,18.59735621346804,2.814886979430532,2.4094587625114965,1.0,1.0,0.4105524972373908
3808,3513,3.8e-05,13.835954,177,118,93,19612000.61044977,0.8464625260754052,6.170860101705527,1,11.102480576004876,11.123024547137522,0.3069816346140467,0.3242114652248964,-1.3558485083942644,-1.3905021335406271,0.5465164133600567,0.6397979074089317,24.473422349303704,19653592.29733632,0.9486844399491852,5.962408195662304,1,8.033214079795956,8.04765324438173,0.308911453690685,0.3259035466940579,-1.363006399272899,-1.3850438714902686,0.5567914420682706,0.6606472262875349,14.810234618712087,19720404.02585512,0.9930801315930672,6.506949906903788,0,5.8092353090734825,5.865531897607731,0.310132777187918,0.2478869537422172,-1.3629347849069382,-1.4750347876347,0.5618814948151072,0.6418674018153694,6.141620408179612,4265386.378392577,1597070693.9697266,0.0371907769070332,1.296417739287083,173583475.53892437,38.03720018591491,32.738766689849264,2.4094587625114965,4.58920081795022,0.0,177.0,-112877877019.90729,-12647301628169.355,-7860641405472.476,1216007997234.4746,-1116928263574.7324,17312825897.979527,1335902046395.7517,-1787587813923.8296,-263958468152.92712,1350329816783.6726,-2355541237480.572,-819398005390.3805,85.7404507889427,48.63471786824581,59.87669595071555,74.76312360657485,75.40886619883761,35.41841053386385,3.675138134548853,2.814886979430532,1.0,1.0,0.360835859581975
3834,19,3.8e-05,13.835954,177,118,93,124805.42184733486,0.0,75.73051265571773,2,,12.61288448989267,,0.0036607552105105,,-4.081317139475352,,0.4210108782566548,14.982376843646232,124868.0496398506,0.0,50.75546415641922,2,,9.539491832105856,,0.0036607552105105,,-4.081317139475352,,0.4210108782566549,14.07887873969316,124964.25539589555,0.0,39.56800341022191,2,,7.315454577832666,,0.0036607552105106,,-4.081317139475352,,0.4210108782566549,14.451110491765036,128996.89863843378,137391053.14016342,0.3759597197909617,1.0387279733381751,247.01499416148744,5.188819286520164,13.042209407062156,2.1498504317279106,,0.0,66.0,67815378169.03964,-393264718901.61646,525961551469.0518,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,84.78957314452302,-4.0,-4.0,-4.0,68.08369157467855,19.067282109137658,3.0946505229887564,2.4094587625114965,1.0,1.0,0.5624310021293906
4369,7,3.8e-05,13.835954,177,118,93,43477.99460947473,0.0,9999.0,2,,11.760773045624097,,0.0038098331795556,,-2.2911507428817552,,0.077019009822207,9.281223828428248,43531.44353086813,0.0,9999.0,2,,8.687380387837282,,0.003809833179555,,-2.2911507428817552,,0.077019009822207,8.936844428881395,43616.86428019471,0.0,9999.0,2,,6.463343133564091,,0.0038098331795555,,-2.2911507428817552,,0.077019009822207,7.909029663539394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
