Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
19392,3074,0.000468,13.829697,213,128,104,18883373.02179623,0.0840029884110487,21.451129101513224,1,12.050130175397523,12.42967125751148,0.3506939670287575,0.4161615819397968,-1.661067287719431,-2.425390975729229,0.8403155531142933,0.9712448089817208,22.75509669613052,18898053.236542176,0.2076411297856443,14.528682747077212,1,8.94601636814754,9.362316093905836,0.3611289673155489,0.4130336202921494,-1.672633616843266,-2.5734087912679446,0.8526325843511209,0.9699960985260956,28.22348051238386,18918928.71765633,0.329325737217082,10.642678318294228,1,6.8263798414799775,7.298015258055315,0.3636064364487235,0.4055356110233235,-1.6678505624951538,-2.675848818928497,0.8602726409440652,0.961308397738888,31.24810819244892,19604414.701461792,1358444094.657898,0.1696319329828473,4.303243603462479,29112449.960694782,32.45301377020621,32.51479475160361,2.1498504307971538,2.814744285183309,2.0,213.0,-3086463197545.104,12049414845859.615,-3359562181339.827,147906888911.6585,-165784446003.11407,-60569378507.54973,19510930662.4046,-242559092982.80463,-144489570377.63574,-81787757353.93176,-232440651415.38675,-143455869498.1651,84.78910258543573,37.72180936089386,66.67224979918942,82.20081327377936,53.28573453116492,21.94692097493474,3.527755970971684,2.876106580003691,1.0,1.0,0.416558651896706
19424,1036,0.000468,13.829697,213,128,104,6475975.371132962,0.0342996909540133,13.333987351292276,1,12.298177817953244,12.357887954702164,0.6087442436729725,0.5574870701634129,-2.0325749796579737,-2.2440418093308456,0.530694540229042,0.7240299121508359,53.37150591124556,6480971.423663424,0.2645854410465419,6.602695367939373,1,9.068592872375351,9.29929978452662,0.5967834915685297,0.5399346258847243,-2.101779185825287,-2.2853489516049987,0.7282388993274319,0.715141073105035,43.124569159462986,6488124.547381494,0.5501141106892056,5.188507527145911,1,7.00688992200959,7.583991654315675,0.5833080387485549,0.5078369976196819,-2.141942894316601,-2.3369232413530163,0.6995707345865968,0.728445578439458,33.071096464855884,6679586.949758232,1110979318.6187744,0.362505555222773,1.3885968952376178,34785660.71781369,22.275845438683668,25.565786525141743,2.6777723658037584,2.8760472513147968,2.0,213.0,-783678381285.439,-4101186584115.581,1698757875984.535,64403799644.78499,4807870546.816389,-24852392079.111683,50098408123.01705,-48313081480.73357,-35931491835.47423,70653962782.43188,-334067709941.3352,-22944728212.08835,75.8691955069577,63.66000363071082,36.17450204539848,60.92742335373443,107.41255698770038,18.457441451453924,4.126375150689378,2.953778030442601,1.0,1.0,0.7067221469717222
19952,2918,0.000468,13.829697,213,128,104,17071655.011615496,0.1683463453208424,16.083721469001624,1,10.458272618159969,10.673392607368497,1.3205739517531252,1.4326305811778228,-1.3956678967856404,-1.5011036807098286,6.819088566237452,10.86467062373432,44.29992916790235,17114882.27798016,0.539908897936452,7.3265546460881135,1,7.3353156601029,7.672998385540109,1.3060039049345342,1.474484295256208,-1.4043774615195042,-1.669937017858942,9.221528802367652,11.411125108064358,33.36355034401649,17181996.3928738,0.7987436117062164,6.842242816079846,1,5.264731902750827,5.8524939324003205,1.3669931445419403,1.455615246458092,-1.4167410849985371,-1.9628706445416064,9.931868809009664,11.436935257281164,8.451291495673946,16742649.022489786,1050519272.685051,0.1831256538865318,0.5498921294955514,66739166.43526544,33.93678106985989,26.51731182028202,4.435270854247133,5.221076213271412,2.0,213.0,-1101577288110.7537,85454520437.30252,-5730648695392.702,-174709863944.06958,125947925713.85184,61496907809.886185,-132685310947.3902,-166096391179.17938,169119780027.75812,113838152020.4748,-29823105768.5219,553645109958.5508,48.28020788384308,42.73292831564789,41.76398628743303,40.04520081630898,145.19474885362834,22.63072511337984,6.396179896259502,5.047351499796231,1.0,1.0,0.7303064358652884
20089,1756,0.000468,13.829697,213,128,104,11150099.72898712,0.9880734317087654,5.6791222847927845,0,12.14499484630603,12.144443569038849,0.0077218483747666,0.017072382225238,-3.6497038750842727,-3.4501949392135853,0.769007949885217,0.680497626405094,16.209579023825203,11159958.3102522,0.9988211354737162,5.368628072295289,0,8.974373901408025,8.97321179573191,0.0080061560740661,0.01395429032747,-3.64848300452068,-3.3596795979591443,0.7685358873280413,0.2182196468468124,8.929371471731182,11174223.449566126,0.9988212108021828,7.040812904918113,0,6.8555846867562895,6.855053809007141,0.0080394252290166,0.0015337918587051,-3.647899016379545,-3.4501949392135853,0.7684308498392712,0.2154226256534106,3.0462985920793644,11198830.32515645,2464602887.630462,0.6093370306727182,4.318324323270322,1499.1151742321167,21.186248522157715,25.0989099684834,5.221170592514928,1.8994384330343608,2.0,213.0,-25586893726436.76,-22931813155898.168,-4445600464965.917,-8788617694957.142,-6221335688455.1045,3573488664592.26,-14041781933209.78,-7355615427031.552,5442988904806.885,-14151390713396.23,-10927667783315.318,2299914956800.052,80.59159434188363,85.47022740484077,32.23305372186776,53.2567140541809,241.79326935201308,73.25111781849326,8.834515710060153,5.940576971769494,1.0,1.0,0.5349790645287786
20244,7730,0.000468,13.829697,213,128,104,44257998.26023613,0.9935250502932852,7.800414388047167,0,10.568700890414412,12.225042892013926,1.4420912909298438,0.5269031711649041,-1.43924181240939,-2.726235390464404,0.7766045720784329,0.3883268112847885,8.135084292259277,44399241.48685148,0.9982719875890338,11.419453789955178,0,7.402318357998682,8.988760426242559,1.4447519950917505,0.5141148566355852,-1.4428692684803706,-2.7024813834622474,0.7787557368798057,0.3259104059875459,3.507977078629382,44627779.61189095,0.9994342193520916,12.41605977217002,0,5.285394280482024,6.855457562822741,1.4453503053456247,0.4404560479531839,-1.4435577580884345,-2.6581436762161275,0.7793162050249609,0.032564473112385,0.9134335987903278,39331647.567451,4138001799.583435,0.1330599009016055,1.5085486573565774,127038492.96793436,40.32649595069112,36.19621368231712,4.279442026893174,6.85002432764216,2.0,213.0,2927187474788.7275,32395482159464.65,19012272220026.11,3193854251201.619,8841934001687.617,5137842257938.552,-596762546779.387,13343355170538.213,3905583337702.1226,-2226414727869.4985,16061636899231.744,5282737487051.901,64.57002746864349,36.84603679762132,76.21403904479243,73.25838278853485,134.4078110064344,51.953848218964495,6.356137130408236,4.903179251624734,1.0,1.0,0.4424405917514626
20733,3998,0.000468,13.829697,213,128,104,23432365.889988173,0.6073046552628598,8.083825314697233,1,12.036809640592269,12.072640167528569,0.4287373753288196,0.3845442921657965,-1.6796339272975496,-2.1026035990003025,0.7114114184409752,0.6859296144343788,35.009142335087816,23463121.330953103,0.7958834740094356,6.015630253645545,1,8.881262012762205,8.9069293256808,0.4268402686290515,0.3360133173723274,-1.7066848150329308,-2.196634114979278,0.7203183721350123,0.617164839961946,28.46997744586256,23507536.547584534,0.8963012257490716,6.932466160177835,1,6.770056612565963,6.789104920885791,0.4224229660725776,0.2980923414046685,-1.7887296570551854,-2.24627062847088,0.7155116945822062,0.5649235849322134,21.62788650724943,18346153.665333983,1560714244.8425293,0.1317029141561713,1.0628880643236132,110804216.3956506,36.70304410064229,31.167218752836988,2.278544759058197,3.5276884209381305,2.0,213.0,-3666599391887.27,-8067759516562.934,-4959322975033.414,581660405940.4349,-956259775626.5977,-94641269137.53493,263028289850.2125,-1339635570296.7915,-351377485845.2605,24055884850.714405,-1326730396998.65,-199291976178.91644,77.38615318136169,44.88024625082815,70.58528200419043,62.42828929214043,78.50458841668703,27.32714537509054,3.527755970971684,2.6282176810462583,1.0,1.0,0.4835736995699926
24836,44448,0.000468,13.829697,213,128,104,257403648.9687133,0.9886590363953892,15.209309726964412,0,9.248228761399329,10.824682236385485,3.888966624056123,0.9324011882258528,-1.941717025751944,-2.1726506954410967,5.521179144191823,0.7300594191843837,7.060854424342466,239519952.6404121,0.9999192592436452,15.694392314881624,0,6.922619833202132,9.854158955813263,3.5173531039355885,0.8000405421438233,-2.015273225695676,-2.931464162723814,5.798035501208068,0.7215478654733295,5.627590738211726,174221784.50776237,0.9998888622365104,14.890125807698473,0,6.07164906409345,7.732237621928032,2.2923894341230846,0.3937857454048317,-2.171225791659804,-2.952977591060796,6.852633685842998,0.6821327657473509,8.441919162613209,262595526.8740654,28243308067.321777,1.5847066394423932,3.771662223658325,261290864.4117401,50.45806648696036,50.75862556939854,12.215029847408402,13.82969713542398,3.0,213.0,185123891873046.72,-29017204209214.12,279140405262694.28,100892111591882.56,-31495611827259.16,165247920332074.56,229974737622519.5,25947927432236.78,211411914052438.03,463882860811911.1,-12649883427083.871,626208295365122.2,83.57391381653555,65.4692857783017,80.51705196849667,57.5873744238033,94.25592543761226,40.93451399660752,13.829738566889931,13.47329532714454,0.0,1.0,0.3944170287792398
25030,10142,0.000468,13.829697,213,128,104,58212881.025544606,0.9292754681360732,8.317358519442852,1,9.09588218282064,12.294842886936904,3.135816031834932,0.4123997698253313,-1.6412782935939858,-2.721431248353549,8.63485434747088,9.714931422438005,35.10610244459304,57782607.72549611,0.9643835800058428,9.265607303248265,1,6.468099169212719,9.107943515805358,2.9979860156393703,0.3154445947819232,-1.67642732174855,-2.7265942808228565,9.01569119798446,0.541424137112821,16.75821529308703,49952871.84201536,0.992077409631683,11.418930091089322,0,5.783735777584608,6.969558572155389,2.234485580879113,0.1949557781887134,-1.8629238567965765,-2.7410329074000983,9.62360173870628,0.4210555548923915,12.929785287148784,34897651.05769038,7271080613.1362915,0.6381522271211596,2.461972668397284,443781982.904645,32.71892017174828,39.27793088839689,4.903179251624734,13.58998223113923,3.0,213.0,-22678713928337.547,-12260823198044.28,46330560671982.414,1124116831269.5486,119194397724.97395,4959807107789.469,2244356249823.3774,364900772321.50073,8074788053466.51,3511587624188.61,11688093310615.37,17804246945051.22,42.13323838709497,45.850005179207656,67.75526249582596,72.46562366412863,191.00257385599528,33.991716097827954,7.511654724183384,5.509243148228439,1.0,1.0,0.6978437443474299
26234,4,0.000468,13.829697,213,128,104,22705.344852606173,0.0,9999.0,2,,11.962479931242086,,0.0147672131535087,,-1.949164874419997,,0.0129976140264778,8.405694304603111,22732.372032809817,0.0,9999.0,2,,8.791867473074456,,0.0147672131535084,,-1.949164874419997,,0.0129976140264778,5.358895585748657,22771.11762156641,0.0,9999.0,2,,6.673090171210378,,0.0147672131535083,,-1.949164874419997,,0.0129976140264778,6.4338680366202325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26640,206,0.000468,13.829697,213,128,104,1254261.3352522724,0.0102097373917716,43.75916386626496,2,11.973110726204762,12.015754846607738,0.1619830530531851,0.1951109394824876,-2.7068501617344234,-2.389538184334331,0.2849337231502393,0.6019819286409215,16.304255342742756,1255679.2978616045,0.0435563584119713,21.387579904104285,1,8.839440839650647,8.84534654714603,0.2135547489384046,0.1939176201631228,-2.421916438584184,-2.3901806413829254,0.660052587290856,0.5968826399068051,19.290729186628703,1257718.247967014,0.0866734552992304,14.243050425597993,1,6.675713203290108,6.7267408684459,0.2041396166216277,0.1930684418114735,-2.356724002360125,-2.396950972937379,0.6097283781572216,0.5987402260802652,25.209076683805183,1588225.713931024,295671969.6521759,0.1095458466628776,0.3758088157716481,38790663.44731207,20.60775952876656,21.45689297392765,2.035988138062393,,3.0,213.0,-175474515368.7037,12264374448.478767,641498678227.9336,-28807273717.37872,9051919354.379051,26893923860.911137,5299937799.60744,4563692036.302146,60779776939.25787,-31903485615.57177,7457684809.881568,48282845280.51942,30.452513844351955,36.49090381686641,57.212364154269565,47.61741057302094,46.333987638511445,23.94288785852617,2.953778030442601,2.409458762957009,1.0,1.0,0.3186126250153099
26807,437,0.000468,13.829697,213,128,104,2891948.7631444847,0.0,66.57302173719623,2,,13.020690757882743,,0.0393610855490139,,-2.9369621859859167,,0.5480695334156792,7.625268403795944,2892779.61928017,0.0,62.50798867290412,2,,9.850078299715117,,0.0393610855490138,,-2.9369621859859167,,0.5480695334156792,8.377984536694084,2893941.945629225,0.0,57.19301765564915,2,,7.731300997851037,,0.0393610855490138,,-2.9369621859859167,,0.5480695334156792,8.35682974310857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26866,174,0.000468,13.829697,213,128,104,1146380.483830014,0.0,62.837866259071546,2,,12.952193138478664,,0.1434305871070009,,-2.9610963697837662,,0.6458812989489449,9.007360957113692,1146805.263706539,0.0,57.723726005385615,2,,9.78158068031103,,0.1434305871070008,,-2.9610963697837662,,0.6458812989489449,7.891489534303134,1147404.8114478171,0.011435273754614,40.10513622085345,2,7.667055419158432,7.662730037828382,0.0029229693537349,0.1439724352509615,-3.657814287309568,-2.9346950492410206,0.6356082214019418,0.6436764744026706,12.199059830860003,1069689.2422856763,204278808.0871105,0.1687032595660952,0.4828413525739306,25334839.35983245,17.963683737270575,21.20357099231593,1.542507352989148,,3.0,115.0,-40885251571.807884,-498496579553.5338,224825723441.8315,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-6015517511.043475,-13186210178.658182,4019060662.855165,45.50507247219983,-4.0,-4.0,36.973026272401256,31.35334192970016,19.045648752364272,2.035988138062393,1.6589953952160317,1.0,1.0,0.2442051519439623
28235,1194,0.000468,13.829697,213,128,104,7291192.719802039,0.0,50.10530043698822,2,,12.3303433580911,,0.222513049379999,,-2.0135893216529483,,0.6478985476951966,13.50390301166693,7296978.64294186,0.0,42.47316182926349,2,,9.15973089992347,,0.222513049379999,,-2.0135893216529483,,0.6478985476951965,12.308009677416598,7305169.464229533,0.0,34.2342705229364,2,,7.040953598059392,,0.222513049379999,,-2.0135893216529483,,0.6478985476951966,17.184110755350478,2777782.501652837,803054720.1633453,0.0826199561440011,1.9408000347478551,110805957.35669816,23.33037839946809,28.46447722871649,1.318045102371009,,3.0,104.0,742085945606.8882,-142395729705.27185,-14693528310.350807,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,40.70168148087401,-4.0,-4.0,-4.0,40.13071365256925,7.738309781461583,2.023454380132167,1.542507352989148,1.0,1.0,0.6766882118610216
