Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
-1,21688,0.001035,13.821473,363,277,212,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,1,0.001035,13.821473,363,277,212,7301.108944457172,0.0,9999.0,2,,13.36982855461562,,0.0,,-2.634433488198208,,0.0,0.0,7301.915242467241,0.0,9999.0,2,,10.32918901452104,,0.0,,-2.634433488198208,,0.0,0.0,7303.116325071977,0.0,9999.0,2,,8.124061389700076,,0.0,,-2.634433488198208,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,15,0.001035,13.821473,363,277,212,118592.17220782774,0.0,119.49354441748386,2,,13.60952490135184,,0.0011259258442983,,-3.695658316543831,,0.3922239403622234,1.759786489589304,118596.56690058396,0.0,144.7104613579161,2,,10.56888536125726,,0.0011259258442983,,-3.695658316543831,,0.3922239403622234,1.1499726987226595,118603.1381414751,0.0,125.17761659684008,2,,8.363757736436296,,0.0011259258442983,,-3.695658316543831,,0.3922239403622235,2.402843404998728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,1532196,0.001035,13.821473,363,277,212,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,10,0.001035,13.821473,363,277,212,70700.26922186902,0.0,9999.0,2,,13.34065484098836,,0.0029881512149175,,-3.943701161276514,,0.3869143896183487,6.160908371418662,70708.69200724551,0.0,9999.0,2,,10.30001530089378,,0.0029881512149175,,-3.943701161276514,,0.3869143896183487,8.514500290328991,70721.37321627799,0.0,9999.0,2,,8.094887676072815,,0.0029881512149175,,-3.943701161276514,,0.3869143896183488,4.588201515547145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,2870,0.001035,13.821473,363,277,212,18904879.74141302,0.0,58.56075992966332,2,,13.205273046901326,,0.2183209236398769,,-2.61003934473844,,1.8030800565640253,8.487139339169897,18909797.346355025,0.0,59.63718745156076,2,,10.164633506806744,,0.2183209236398769,,-2.61003934473844,,1.8030800565640253,8.434920229750347,18917212.69837904,0.0,54.20615701928393,2,,7.959505881985782,,0.2183209236398769,,-2.61003934473844,,1.8030800565640253,6.857268410329399,19914451.986551285,1304612457.7522278,0.1920499371459709,1.0627102023593458,151982907.73171085,33.47817742660378,37.14681054421607,1.1052842140858103,,1.0,28.0,206259974774.16284,-181506370849.62527,-261558810194.85938,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,75.92856514283697,-4.0,-4.0,-4.0,7.865293664896392,2.474497902476755,1.3180451022472794,1.428864451044674,1.0,1.0,0.5213640649614355
4048,4349,0.001035,13.821473,363,277,212,28726631.653875463,0.0,62.0190418063513,2,,13.024108628710866,,0.1658442184685346,,-2.5244040884788856,,0.7383875136986451,10.864455526831778,28733911.22738375,0.0,62.6565192708376,2,,9.983469088616284,,0.1658442184685346,,-2.5244040884788856,,0.7383875136986451,10.753986626472216,28744876.432184458,0.0,60.028926664336666,2,,7.778341463795322,,0.1658442184685346,,-2.5244040884788856,,0.7383875136986451,8.367585942368972,23814514.27936554,1810790002.3460388,0.3651744479062433,1.4351695722745053,172063516.8543758,36.202070679095,43.77334629419961,0.9217039668658088,,1.0,16.0,137170278746.84604,235687084857.6428,874507238408.1486,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,19.02567055804052,-4.0,-4.0,-4.0,14.619086116774236,3.009454359367416,1.184490041493263,1.0035621371123102,0.0,0.0,0.6585702187381433
5049,2,0.001035,13.821473,363,277,212,12513.861793799428,0.0,9999.0,2,,12.529955849102508,,0.0007200370753022,,-3.93213908199508,,0.0210629025991702,9.76327141660191,12520.737407468314,0.0,9999.0,2,,9.489316309007927,,0.0007200370753031,,-3.93213908199508,,0.0210629025991702,7.220880380697039,12531.343746485349,0.0,9999.0,2,,7.284188684186965,,0.0007200370753026,,-3.93213908199508,,0.0210629025991702,13.760289172887044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5912,24928,0.001035,13.821473,363,277,212,136185040.17762092,0.9478604651134368,8.206299028665189,1,8.73679719633472,12.20761601545237,1.9901050719799165,1.194052034480698,-1.2718573106952364,-2.613857894220418,2.326270040033152,5.524238700285394,43.72159236354143,133267087.01338632,0.9643015517634328,11.90672138898265,1,5.731893188952689,9.172088288507044,1.740937387678616,0.8942454744294591,-1.2971563092469385,-2.716238733174897,2.6415911739402813,3.018758572886356,30.46102856765412,132794552.30266656,0.9898815107387624,14.093269352798378,0,3.530675228968511,6.983687041510509,1.659399288992455,0.584924479611382,-1.308885511822342,-2.7237700762870034,2.6908328246423427,2.062039568737232,9.382728488629038,97130415.96114635,5214231610.298157,0.185550229508909,3.0903673816715247,493796886.0680335,50.29886161647008,36.906447350434725,5.542133677436109,12.079460244572104,1.0,363.0,16697130350464.889,-514207816646.9547,20508779906220.254,-8124616709651.513,-1377669742774.6262,4450789689027.633,-6651112618195.746,-722462419708.7876,4278489087329.627,-15742232376430.049,79072429432.02295,12513281896980.02,66.63922784043648,86.98604159531756,83.28891626640186,78.62897551306621,241.21017842228804,27.851245264904748,8.834515710291182,6.129661861853973,1.0,1.0,0.7929748168040304
5986,29,0.001035,13.821473,363,277,212,189575.37324984628,0.1395347821673792,38.997016733441335,2,12.515678507109389,12.513431659529765,0.0539358889589149,0.0823747997227251,-3.574857497655428,-3.3804853739485776,0.3719277396091903,0.4422075601315847,87.65849344785956,189684.09944120364,0.482033135290919,6.822207294248118,1,9.473617518000264,9.473566986175657,0.0862778876925797,0.0682237177817406,-3.469234465972055,-3.394102865359085,0.44604898888249,0.4213412802417824,46.55218941168054,189851.93406667828,0.9329211647836751,6.588479044863808,1,7.26766449461422,7.271878959902247,0.0810712447596935,0.0012724984771343,-3.3804853739485776,-3.86933434847212,0.4342646043899664,0.0817905197910786,13.91816833192863,190717.2008941416,215527191.75815585,0.7015883830988305,0.444186648482488,6408672.851940781,10.688736754273192,12.67450844840437,5.061811332229508,,1.0,363.0,-497831062130.8031,629011177594.5433,-28560676632.67113,-122100818528.2832,63925742783.44177,13922052130.763466,-300332465887.9366,65505987595.46157,87243122388.28023,-441225138471.8797,230353080104.8773,184657412484.6004,83.12138147555905,82.47168659089833,83.85394770042569,57.34052527975344,162.4364585821942,22.133342868203687,7.180397842071333,5.643890917268909,1.0,1.0,0.7601629010350114
